Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
1,1.0,Mobile Phone,3.0,10.0,Debit Card,Female,4.0,4.0,Laptop & Accessory,3.0,Single,11.0,0.0,15.0,2.0,3.0,1.0,170.77
0,13.0,Mobile Phone,1.0,9.0,COD,Female,4.0,5.0,Laptop & Accessory,3.0,Single,3.0,0.0,12.0,2.0,12.0,11.0,170.53
0,6.0,Mobile Phone,3.0,17.0,E wallet,Male,3.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,13.0,2.0,2.0,9.0,178.96
1,14.0,Computer,3.0,15.0,COD,Male,3.0,4.0,Laptop & Accessory,3.0,Married,5.0,1.0,15.0,1.0,2.0,4.0,192.96
0,12.0,Mobile Phone,1.0,7.0,Debit Card,Female,3.0,2.0,Laptop & Accessory,1.0,Single,2.0,0.0,14.0,1.0,2.0,9.0,201.25
0,1.0,Mobile Phone,1.0,7.0,Debit Card,Female,4.0,4.0,Fashion,5.0,Married,3.0,0.0,12.0,1.0,2.0,8.0,199.12
0,6.0,Mobile Phone,1.0,10.0,Debit Card,Female,3.0,4.0,Fashion,1.0,Single,5.0,0.0,16.0,7.0,9.29918727511669,8.0,236.58999999999997
0,21.0,Mobile Phone,3.0,21.0,E wallet,Male,3.0,4.0,Laptop & Accessory,5.0,Single,4.0,0.0,13.0,2.0,2.0,8.0,174.6
0,14.0,Computer,3.0,12.0,Debit Card,Male,3.0,5.0,Fashion,5.0,Married,7.0,1.0,22.0,1.0,2.0,4.1129662908627544,229.75
0,27.0,Mobile Phone,1.0,14.0,Debit Card,Male,3.0,2.0,Grocery,3.0,Married,5.0,0.0,20.0,1.128425888002218,2.0,4.0,273.14
0,15.0,Mobile Phone,2.0,17.0,UPI,Male,4.0,5.0,Others,1.0,Married,5.0,0.0,16.413619995469254,4.0,13.0,7.0,316.41
0,31.0,Mobile Phone,3.0,23.0,E wallet,Male,3.0,4.0,Laptop & Accessory,5.0,Single,10.0,0.0,15.0,3.0,3.0,3.0,179.05
0,1.0,Computer,1.0,17.0,Debit Card,Male,3.0,4.0,Fashion,5.0,Married,3.0,0.0,22.0,1.0,2.0,4.7338000078313165,212.93
0,15.0,Mobile Phone,2.0,7.0,UPI,Male,3.0,5.0,Others,3.0,Married,3.0,0.0,15.796391223385596,2.0,3.0,11.0,316.89
0,24.0,Mobile Phone,3.0,15.0,E wallet,Male,3.0,4.0,Mobile Phone,4.0,Married,9.0,0.0,16.0,1.0,3.0,3.0,163.75
1,1.0,Mobile Phone,1.0,7.0,Debit Card,Female,4.0,6.0,Mobile Phone,4.0,Single,9.0,1.0,14.0,2.0,4.0,8.0,147.16
0,10.0,Computer,1.0,15.0,Debit Card,Female,4.0,2.0,Fashion,5.0,Married,11.0,0.0,15.0,1.0,2.5160435171086157,6.0,242.13
0,12.0,Mobile Phone,1.0,7.0,Debit Card,Female,3.0,4.0,Fashion,3.0,Single,6.0,1.0,15.0,1.0,2.0,1.0,203.61
0,18.0,Computer,1.0,31.0,Credit Card,Male,3.0,6.0,Mobile Phone,3.0,Single,4.0,0.0,15.0,1.0,2.0,5.0,162.08
0,21.0,Computer,3.0,10.0,Credit Card,Female,3.0,4.0,Grocery,3.0,Married,11.0,1.0,13.0,6.35812242464571,12.0,14.0,262.7
0,4.0,Mobile Phone,3.0,34.0,E wallet,Male,4.0,4.0,Laptop & Accessory,1.0,Married,9.0,0.0,24.0,3.0,8.0,8.0,178.04
0,3.0,Mobile Phone,3.0,17.0,Debit Card,Male,4.0,4.0,Mobile Phone,3.0,Single,3.0,0.0,12.0,2.0,2.0,1.0,151.42
1,6.0,Computer,1.0,26.0,Credit Card,Male,3.0,2.0,Mobile Phone,3.0,Married,8.0,1.0,13.0,1.0,3.0,3.0,152.59
0,17.0,Computer,3.0,22.0,Debit Card,Male,3.0,5.0,Laptop & Accessory,1.0,Married,5.0,0.0,19.0,2.0,3.0,3.0,193.04
0,8.0,Mobile Phone,1.0,15.0,Credit Card,Female,4.0,4.0,Laptop & Accessory,3.0,Single,5.0,0.0,12.0,1.0,5.0,4.0,186.42
0,1.0,Mobile Phone,1.0,16.0,Credit Card,Male,3.0,4.0,Mobile Phone,5.0,Married,3.0,0.0,15.0,2.0,2.0,3.0,150.0
0,13.0,Mobile Phone,2.0,10.0,UPI,Female,3.0,2.0,Laptop & Accessory,4.0,Married,11.0,0.0,16.0,1.0,4.0,7.0,188.89
0,30.0,Mobile Phone,1.0,16.0,Credit Card,Male,3.0,4.0,Grocery,1.0,Married,9.0,0.0,12.0,1.0,2.050688105194427,2.0,236.02999999999997
0,14.0,Mobile Phone,1.0,9.0,Credit Card,Female,3.0,5.0,Mobile Phone,1.0,Single,2.0,1.0,21.0,1.0,3.0,4.0,148.42
0,1.0,Mobile Phone,1.0,14.0,Credit Card,Female,3.0,5.0,Laptop & Accessory,5.0,Single,10.0,0.0,20.0,2.0,2.0,8.0,193.11
0,3.0,Mobile Phone,3.0,17.0,E wallet,Male,3.0,4.0,Mobile Phone,4.0,Married,3.0,0.0,15.0,3.0,3.0,3.0,147.97
0,27.0,Mobile Phone,1.0,13.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,1.0,Single,4.0,0.0,18.0,3.0,3.0,3.0,149.5
0,9.0,Computer,1.0,9.0,Debit Card,Female,4.0,4.0,Laptop & Accessory,5.0,Married,4.0,0.0,12.0,2.0,2.0,1.0,175.93
0,6.0,Computer,1.0,31.0,Debit Card,Male,4.0,4.0,Laptop & Accessory,1.0,Married,3.0,0.0,16.0,2.0,5.0,8.0,178.09
0,12.0,Mobile Phone,1.0,9.0,Credit Card,Male,4.0,4.0,Mobile Phone,3.0,Married,8.0,1.0,14.0,1.0,2.0,2.0,155.57
0,8.0,Mobile Phone,1.0,15.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,5.0,Married,5.0,0.0,15.0,2.0,2.0,1.0,176.21
0,26.0,Mobile Phone,3.0,10.0,E wallet,Male,3.0,5.0,Grocery,5.0,Married,3.0,0.0,15.619991337152435,2.0,2.0,17.0,293.56
1,1.0,Mobile Phone,1.0,7.0,UPI,Male,4.0,4.0,Mobile Phone,1.0,Single,3.0,1.0,14.0,7.0,8.0,9.0,151.86
0,1.0,Mobile Phone,3.0,33.0,Credit Card,Female,3.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,24.0,1.0,2.0,5.0,186.8
0,19.0,Mobile Phone,3.0,9.0,COD,Male,3.0,6.0,Laptop & Accessory,3.0,Single,2.0,0.0,14.0,2.0,4.0,2.0,191.32
0,1.0,Mobile Phone,1.0,17.0,Credit Card,Male,4.0,2.0,Mobile Phone,3.0,Single,3.0,0.0,19.0,1.0,2.0,3.0,160.05
1,11.0,Computer,3.0,34.0,Debit Card,Female,4.0,2.0,Laptop & Accessory,3.0,Single,6.0,1.0,13.0,1.0,2.0,4.0,188.97
0,8.0,Mobile Phone,3.0,9.0,UPI,Male,3.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,23.0,1.0,2.0,5.0,187.74
1,19.0,Mobile Phone,1.0,9.0,Credit Card,Male,4.0,4.0,Others,5.0,Married,7.0,1.0,14.0,2.0,2.0,5.0,323.59
0,10.0,Computer,3.0,15.0,Debit Card,Male,4.0,5.0,Fashion,5.0,Single,3.0,0.0,16.0,1.0,2.0,10.0,200.87
0,26.0,Computer,1.0,26.0,Credit Card,Male,3.0,4.0,Mobile Phone,1.0,Married,2.0,0.0,19.0,2.0,2.0,3.0,167.58
0,1.0,Computer,1.0,7.0,Debit Card,Female,4.0,6.0,Mobile Phone,1.0,Married,5.0,0.0,15.0,3.0,3.0,1.0,168.64
0,3.0,Mobile Phone,1.0,34.0,Credit Card,Female,4.0,4.0,Laptop & Accessory,3.0,Married,6.0,0.0,13.0,1.0,2.0,2.0,168.35
1,1.0,Mobile Phone,3.0,15.0,COD,Male,3.0,5.0,Laptop & Accessory,5.0,Single,8.0,0.0,18.0,1.0,2.0,3.0,178.26
0,8.0,Mobile Phone,1.0,7.0,Debit Card,Female,4.0,2.0,Mobile Phone,1.0,Single,4.0,0.0,17.0,2.0,2.0,4.0,157.8
0,28.0,Mobile Phone,1.0,26.0,Credit Card,Female,4.0,4.0,Laptop & Accessory,5.0,Married,11.0,1.0,12.0,1.0,2.0,5.0,179.85
0,1.0,Computer,3.0,15.0,E wallet,Male,3.0,4.0,Laptop & Accessory,1.0,Married,2.0,0.0,20.0,2.0,2.0,2.0,168.42
0,11.0,Mobile Phone,1.0,17.0,Debit Card,Female,3.0,4.0,Mobile Phone,5.0,Married,2.0,1.0,14.0,5.0,5.0,4.0,152.82
0,12.0,Computer,1.0,9.0,Debit Card,Female,4.0,2.0,Laptop & Accessory,5.0,Single,8.0,1.0,13.0,1.0,5.0,13.0,184.8
0,8.0,Mobile Phone,1.0,9.0,Credit Card,Female,3.0,5.0,Mobile Phone,5.0,Single,3.0,0.0,12.0,2.0,2.0,4.0,168.81
0,9.0,Mobile Phone,3.0,15.0,Debit Card,Female,4.0,4.0,Mobile Phone,1.0,Married,3.0,0.0,17.0,2.0,2.0,3.0,150.72
0,4.0,Mobile Phone,1.0,7.0,Debit Card,Male,3.0,6.0,Mobile Phone,3.0,Married,5.0,0.0,22.0,2.0,2.0,3.0,163.33
0,14.0,Computer,1.0,9.0,Credit Card,Female,3.0,2.0,Laptop & Accessory,4.0,Married,3.0,0.0,25.0,1.0,4.0,8.0,167.44
0,8.0,Mobile Phone,3.0,15.0,Debit Card,Female,4.0,4.0,Laptop & Accessory,5.0,Married,7.0,0.0,18.0,2.0,2.0,3.0,190.0
0,16.0,Computer,1.0,15.0,Debit Card,Male,4.0,4.0,Others,1.0,Married,3.0,0.0,16.40656091774411,6.0,15.0,10.0,309.3
1,1.0,Mobile Phone,1.0,13.0,Debit Card,Male,4.0,2.0,Mobile Phone,5.0,Married,3.0,1.0,22.0,1.0,2.0,1.0,141.01
0,1.0,Computer,1.0,16.0,Debit Card,Male,3.0,5.0,Mobile Phone,4.0,Married,3.0,0.0,12.0,1.0,2.0,1.0,151.94
0,26.0,Mobile Phone,1.0,18.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,3.0,Married,10.0,0.0,21.0,2.0,2.0,5.0,156.49
0,24.0,Mobile Phone,1.0,9.0,Credit Card,Male,4.0,4.0,Grocery,3.0,Married,7.0,0.0,16.199460580750856,1.0,2.0,4.0,301.39
1,1.0,Mobile Phone,1.0,7.0,Debit Card,Female,3.0,5.0,Mobile Phone,5.0,Married,3.0,1.0,12.0,1.0,2.0,1.0,148.19
0,7.0,Mobile Phone,1.0,14.0,Credit Card,Male,3.0,4.0,Fashion,3.0,Married,2.0,0.0,12.0,2.0,4.351291216119781,8.0,241.91000000000003
1,1.0,Mobile Phone,3.0,23.0,E wallet,Female,4.0,4.0,Laptop & Accessory,5.0,Single,7.0,0.0,16.0,2.0,2.0,3.0,178.24
0,21.0,Mobile Phone,1.0,9.0,UPI,Female,3.0,4.0,Grocery,1.0,Married,3.0,1.0,16.06886482692841,4.0,4.0,1.0,292.52
0,10.0,Mobile Phone,1.0,7.0,UPI,Female,3.0,4.0,Laptop & Accessory,4.0,Married,2.0,0.0,16.0,2.0,2.0,6.0,177.28
0,3.0,Mobile Phone,1.0,30.0,Debit Card,Male,3.0,2.0,Mobile Phone,3.0,Married,3.0,0.0,25.0,2.0,2.0,8.0,152.0
1,21.0,Mobile Phone,1.0,9.0,Debit Card,Male,3.0,4.0,Others,4.0,Single,9.0,1.0,15.8293677858696,8.0,14.0,9.0,317.46
0,9.0,Mobile Phone,1.0,7.0,Debit Card,Female,3.0,2.0,Mobile Phone,3.0,Single,5.0,0.0,14.0,3.0,3.0,3.0,150.06
0,16.0,Mobile Phone,1.0,7.0,Debit Card,Female,3.0,5.0,Laptop & Accessory,1.0,Married,11.0,1.0,14.0,1.0,2.0,3.0,185.62
1,1.0,Mobile Phone,1.0,9.0,Credit Card,Male,3.0,4.0,Mobile Phone,3.0,Single,8.0,0.0,18.0,3.0,3.0,2.0,168.82
0,10.0,Mobile Phone,2.0,20.0,UPI,Male,3.0,4.0,Mobile Phone,4.0,Married,6.0,0.0,14.0,2.0,2.0,5.0,146.43
0,6.0,Mobile Phone,1.0,11.0,Debit Card,Female,4.0,5.0,Laptop & Accessory,3.0,Married,3.0,0.0,13.0,6.0,7.0,9.0,186.62
0,14.0,Computer,1.0,23.0,Credit Card,Male,3.0,5.0,Laptop & Accessory,3.0,Single,8.0,0.0,15.0,1.0,2.0,1.0,175.94
0,4.0,Mobile Phone,1.0,9.0,Credit Card,Female,3.0,5.0,Laptop & Accessory,1.0,Single,7.0,1.0,25.0,2.0,2.0,1.0,193.77
0,19.0,Mobile Phone,1.0,9.0,Debit Card,Female,4.0,5.0,Mobile Phone,3.0,Single,3.0,0.0,15.0,2.0,2.0,1.0,147.74
0,16.0,Mobile Phone,1.0,36.0,Debit Card,Male,4.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,14.0,6.0,8.0,9.0,169.34
0,12.0,Computer,1.0,19.0,Debit Card,Male,1.0,5.0,Laptop & Accessory,5.0,Married,4.0,0.0,16.0,2.0,2.0,3.0,187.88
0,8.0,Computer,1.0,23.0,Debit Card,Female,4.0,5.0,Mobile Phone,1.0,Single,3.0,0.0,17.0,2.0,2.0,4.0,150.53
1,13.0,Mobile Phone,3.0,18.0,E wallet,Female,3.0,4.0,Fashion,1.0,Married,3.0,0.0,19.0,1.0,8.0,8.0,201.54
1,19.0,Mobile Phone,3.0,9.0,Credit Card,Male,3.0,4.0,Laptop & Accessory,1.0,Single,6.0,0.0,17.0,2.0,8.0,4.0,176.6
0,17.0,Mobile Phone,1.0,21.0,Debit Card,Male,4.0,4.0,Grocery,5.0,Married,8.0,0.0,16.258616984046675,2.0,2.0,1.0,296.59
0,1.0,Mobile Phone,1.0,12.0,COD,Male,3.0,5.0,Fashion,1.0,Married,3.0,1.0,17.0,2.0,4.517952304186766,9.0,253.07999999999998
0,9.0,Mobile Phone,1.0,14.0,UPI,Male,3.0,4.0,Fashion,3.0,Single,5.0,0.0,22.0,1.0,2.0,4.637476842153962,227.21
0,2.0,Mobile Phone,3.0,9.0,E wallet,Female,3.0,4.0,Laptop & Accessory,4.0,Married,3.0,1.0,21.0,7.0,8.0,6.0,172.79
0,8.0,Mobile Phone,2.0,10.0,UPI,Male,3.0,4.0,Mobile Phone,1.0,Married,2.0,0.0,20.0,2.0,2.0,3.0,162.37
1,1.0,Computer,1.0,12.0,Credit Card,Female,3.0,5.0,Mobile Phone,3.0,Married,3.0,1.0,15.0,1.0,2.0,8.0,148.66
0,1.0,Computer,1.0,10.0,Credit Card,Male,3.0,4.0,Mobile Phone,1.0,Married,3.0,0.0,12.0,1.0,2.0,1.0,142.06
0,25.0,Mobile Phone,3.0,33.0,E wallet,Female,4.0,4.0,Grocery,3.0,Married,4.0,0.0,15.0,2.676595667920076,5.0,18.0,288.07
0,18.0,Mobile Phone,1.0,11.0,Credit Card,Male,3.0,4.0,Laptop & Accessory,4.0,Single,11.0,0.0,13.0,2.0,3.0,4.0,184.33
0,1.0,Mobile Phone,1.0,9.0,Credit Card,Male,4.0,2.0,Mobile Phone,5.0,Single,9.0,0.0,14.0,1.0,2.0,2.0,159.24
0,7.0,Mobile Phone,3.0,7.0,Credit Card,Male,3.0,2.0,Laptop & Accessory,5.0,Married,3.0,0.0,23.0,1.0,2.0,9.0,165.37
0,9.0,Mobile Phone,1.0,34.0,Credit Card,Female,3.0,5.0,Mobile Phone,5.0,Single,3.0,0.0,12.0,1.0,2.0,2.0,150.59
0,10.0,Mobile Phone,3.0,7.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,1.0,Married,3.0,1.0,15.0,4.0,5.0,12.0,187.01
0,6.0,Mobile Phone,3.0,20.0,Debit Card,Male,4.0,4.0,Laptop & Accessory,1.0,Married,4.0,0.0,12.0,1.0,2.0,4.0,169.03
0,4.0,Computer,1.0,12.0,Debit Card,Male,4.0,5.0,Mobile Phone,1.0,Married,11.0,0.0,13.0,1.0,2.0,4.0,162.61
0,27.0,Mobile Phone,3.0,14.0,E wallet,Female,4.0,5.0,Fashion,1.0,Married,9.0,1.0,19.0,1.0,2.4479461727168608,5.0,234.33999999999997
0,19.0,Mobile Phone,3.0,16.0,E wallet,Male,4.0,4.0,Fashion,5.0,Married,6.0,1.0,13.0,1.0,2.13923528252784,3.0,232.61
0,6.0,Mobile Phone,1.0,15.0,Credit Card,Female,4.0,2.0,Laptop & Accessory,3.0,Married,7.0,0.0,13.0,2.0,2.0,4.0,176.75
0,26.0,Computer,1.0,32.0,Credit Card,Female,3.0,5.0,Grocery,1.0,Married,5.0,0.0,23.0,1.3218582886515045,2.0,1.0,263.26
0,11.0,Mobile Phone,3.0,23.0,E wallet,Male,4.0,5.0,Laptop & Accessory,3.0,Married,6.0,0.0,20.0,2.0,2.0,1.0,188.34
0,2.0,Mobile Phone,2.0,15.0,Credit Card,Male,4.0,5.0,Mobile Phone,1.0,Married,3.0,0.0,14.0,2.0,2.0,5.0,174.36
0,1.0,Mobile Phone,1.0,7.0,Debit Card,Male,3.0,5.0,Laptop & Accessory,1.0,Married,8.0,0.0,23.0,3.0,3.0,3.0,172.75
0,18.0,Mobile Phone,1.0,15.0,Debit Card,Male,4.0,2.0,Mobile Phone,1.0,Married,4.0,1.0,25.0,2.0,2.0,3.0,153.18
0,16.0,Computer,1.0,9.0,Credit Card,Male,3.0,4.0,Mobile Phone,1.0,Single,7.0,1.0,15.0,2.0,3.0,3.0,150.15
0,10.0,Mobile Phone,2.0,15.0,Debit Card,Male,4.0,5.0,Mobile Phone,5.0,Married,2.0,0.0,22.0,1.0,2.0,4.0,148.42
0,1.0,Mobile Phone,3.0,10.0,UPI,Male,4.0,4.0,Laptop & Accessory,5.0,Married,3.0,1.0,19.0,1.0,2.0,4.0,166.94
0,9.0,Mobile Phone,1.0,16.0,Debit Card,Female,4.0,5.0,Fashion,3.0,Married,3.0,1.0,21.0,4.0,7.696440639820013,16.0,231.85000000000002
1,1.0,Computer,1.0,32.0,Debit Card,Female,4.0,4.0,Mobile Phone,4.0,Married,3.0,1.0,20.0,7.0,8.0,9.0,145.22
0,6.0,Computer,1.0,7.0,Debit Card,Male,4.0,4.0,Mobile Phone,1.0,Married,2.0,0.0,13.0,2.0,2.0,3.0,148.14
0,1.0,Mobile Phone,3.0,11.0,E wallet,Male,3.0,5.0,Laptop & Accessory,5.0,Married,3.0,0.0,13.0,2.0,2.0,4.0,167.56
0,23.0,Mobile Phone,1.0,7.0,COD,Female,3.0,4.0,Mobile Phone,5.0,Married,4.0,0.0,17.0,1.0,2.0,3.0,160.8
0,1.0,Computer,1.0,11.0,Debit Card,Male,3.0,5.0,Mobile Phone,1.0,Married,2.0,0.0,18.0,1.0,4.0,5.0,156.62
0,6.0,Computer,3.0,12.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,15.0,3.0,6.0,4.0,190.24
0,12.0,Mobile Phone,3.0,16.0,E wallet,Male,4.0,5.0,Mobile Phone,4.0,Married,2.0,0.0,20.0,1.0,2.0,3.0,153.99
0,16.0,Mobile Phone,1.0,10.0,Debit Card,Female,4.0,2.0,Laptop & Accessory,1.0,Married,4.0,1.0,14.0,2.0,2.0,4.0,177.31
0,5.0,Mobile Phone,1.0,18.0,Debit Card,Male,3.0,4.0,Mobile Phone,1.0,Married,5.0,1.0,20.0,1.0,2.0,3.0,148.56
1,1.0,Mobile Phone,3.0,7.0,Credit Card,Female,3.0,5.0,Mobile Phone,3.0,Married,8.0,1.0,20.0,2.0,2.0,3.0,153.0
0,27.0,Mobile Phone,3.0,15.0,E wallet,Male,4.0,4.0,Grocery,1.0,Married,7.0,0.0,15.0,3.0,4.236157787412402,3.0,243.36
0,9.0,Mobile Phone,1.0,32.0,COD,Male,4.0,5.0,Fashion,4.0,Married,5.0,0.0,17.0,3.0,5.346549826590316,9.0,234.02999999999997
0,11.0,Computer,3.0,28.0,Credit Card,Female,3.0,4.0,Mobile Phone,1.0,Married,7.0,0.0,16.0,2.0,2.0,1.0,154.73
0,27.0,Mobile Phone,1.0,30.0,Debit Card,Female,4.0,4.0,Grocery,1.0,Single,8.0,0.0,19.0,2.4036249080176826,4.0,9.0,267.75
0,17.0,Computer,1.0,7.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,1.0,Married,6.0,0.0,14.0,2.0,3.0,3.0,180.62
0,21.0,Mobile Phone,3.0,9.0,E wallet,Female,3.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,23.0,4.0,8.0,8.0,170.37
0,11.0,Computer,3.0,26.0,Credit Card,Male,3.0,4.0,Fashion,4.0,Single,3.0,1.0,14.0,1.0,2.0,10.0,201.42
0,24.0,Computer,1.0,9.0,Debit Card,Male,4.0,4.0,Grocery,5.0,Married,3.0,0.0,16.44226922292937,14.0,15.0,8.0,304.24
0,13.0,Mobile Phone,2.0,9.0,Debit Card,Female,3.0,5.0,Laptop & Accessory,1.0,Married,10.0,0.0,12.0,2.0,2.0,5.0,177.04
0,7.0,Mobile Phone,2.0,10.0,UPI,Male,3.0,4.0,Mobile Phone,4.0,Married,5.0,1.0,12.0,1.0,2.0,4.0,147.77
1,1.0,Mobile Phone,1.0,32.0,Debit Card,Male,3.0,4.0,Mobile Phone,1.0,Single,3.0,1.0,25.0,1.0,2.0,2.0,152.95
0,3.0,Mobile Phone,1.0,14.0,Credit Card,Female,4.0,5.0,Mobile Phone,1.0,Married,8.0,0.0,15.0,2.0,2.0,4.0,150.32
0,18.0,Mobile Phone,1.0,16.0,Debit Card,Male,4.0,4.0,Mobile Phone,5.0,Married,3.0,1.0,14.0,6.0,8.0,2.0,150.59
0,2.0,Mobile Phone,3.0,12.0,Credit Card,Male,4.0,4.0,Laptop & Accessory,1.0,Single,3.0,0.0,15.0,1.0,2.0,3.0,174.08
1,21.0,Computer,1.0,9.0,Debit Card,Male,3.0,5.0,Mobile Phone,1.0,Married,11.0,1.0,15.0,2.0,2.0,1.0,148.8
0,17.0,Mobile Phone,1.0,15.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,4.0,Married,6.0,0.0,22.0,2.0,2.0,1.0,172.65
1,1.0,Mobile Phone,3.0,9.0,Credit Card,Female,3.0,5.0,Mobile Phone,3.0,Single,3.0,0.0,14.0,2.0,2.0,3.0,145.44
1,1.0,Mobile Phone,1.0,25.0,UPI,Female,4.0,4.0,Mobile Phone,1.0,Single,3.0,0.0,20.0,2.0,2.0,1.0,151.93
0,10.0,Mobile Phone,1.0,21.0,Debit Card,Male,4.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,18.0,3.0,5.0,12.0,190.86
0,21.0,Mobile Phone,3.0,9.0,Debit Card,Female,4.0,5.0,Mobile Phone,1.0,Single,3.0,1.0,19.0,1.0,2.0,3.0,157.94
1,1.0,Mobile Phone,1.0,10.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,3.0,Married,2.0,1.0,20.0,2.0,2.0,3.0,166.71
1,5.0,Mobile Phone,1.0,9.0,Debit Card,Female,3.0,6.0,Mobile Phone,1.0,Married,6.0,1.0,14.0,1.0,2.0,1.0,152.78
0,2.0,Mobile Phone,1.0,16.0,Credit Card,Female,4.0,4.0,Mobile Phone,3.0,Married,7.0,0.0,19.0,1.0,3.0,3.0,148.77
1,3.0,Mobile Phone,1.0,13.0,Credit Card,Male,4.0,4.0,Mobile Phone,5.0,Married,9.0,1.0,22.0,2.0,3.0,3.0,149.04
0,1.0,Mobile Phone,1.0,11.0,Debit Card,Female,4.0,4.0,Mobile Phone,3.0,Single,3.0,0.0,20.0,1.0,2.0,1.0,148.18
0,8.0,Mobile Phone,1.0,17.0,Debit Card,Male,3.0,4.0,Mobile Phone,4.0,Married,3.0,0.0,15.0,2.0,2.0,1.0,145.08
0,16.0,Mobile Phone,3.0,21.0,Credit Card,Female,4.0,5.0,Laptop & Accessory,3.0,Single,9.0,0.0,18.0,2.0,2.0,4.0,187.44
0,7.0,Mobile Phone,1.0,7.0,UPI,Male,4.0,5.0,Mobile Phone,5.0,Single,5.0,1.0,12.0,2.0,2.0,3.0,152.99
0,31.0,Mobile Phone,1.0,12.0,COD,Female,3.0,5.0,Fashion,4.0,Married,4.0,1.0,14.0,2.0,2.0,4.821550303804729,230.52
0,5.0,Mobile Phone,3.0,14.0,Debit Card,Male,3.0,5.0,Mobile Phone,3.0,Married,5.0,0.0,16.0,3.0,6.0,3.0,148.29
0,9.0,Mobile Phone,1.0,28.0,Debit Card,Female,3.0,4.0,Laptop & Accessory,1.0,Married,3.0,1.0,26.0,1.0,2.0,8.0,165.14
0,23.0,Mobile Phone,1.0,15.0,UPI,Female,3.0,4.0,Fashion,4.0,Married,6.0,0.0,12.0,1.0,2.0,8.0,199.03
0,22.0,Mobile Phone,1.0,27.0,Credit Card,Male,3.0,4.0,Mobile Phone,3.0,Married,6.0,0.0,18.0,2.0,2.0,1.0,147.59
0,5.0,Computer,3.0,27.0,E wallet,Female,3.0,4.0,Laptop & Accessory,3.0,Married,3.0,0.0,14.0,2.0,2.0,1.0,194.32
0,10.0,Mobile Phone,1.0,14.0,UPI,Male,4.0,4.0,Mobile Phone,1.0,Single,4.0,0.0,19.0,2.0,2.0,2.0,171.78
0,12.0,Mobile Phone,1.0,7.0,COD,Female,4.0,4.0,Fashion,5.0,Married,3.0,0.0,14.0,5.0,6.0,12.0,260.82
0,6.0,Computer,1.0,7.0,Debit Card,Female,4.0,5.0,Mobile Phone,4.0,Married,8.0,0.0,21.0,1.0,2.0,3.0,148.32
1,1.0,Mobile Phone,3.0,26.0,E wallet,Male,3.0,5.0,Mobile Phone,4.0,Married,3.0,1.0,19.0,1.0,2.0,1.0,149.13
0,14.0,Mobile Phone,3.0,17.0,E wallet,Male,4.0,5.0,Fashion,4.0,Married,4.0,0.0,13.0,1.0,2.0,5.01123507620448,222.05
0,1.0,Computer,3.0,7.0,Credit Card,Male,3.0,5.0,Laptop & Accessory,5.0,Single,3.0,0.0,13.0,1.0,2.0,8.0,167.94
0,15.0,Mobile Phone,1.0,13.0,Credit Card,Male,3.0,4.0,Mobile Phone,5.0,Single,4.0,1.0,14.0,2.0,3.0,18.0,172.21
0,10.0,Mobile Phone,1.0,9.0,Credit Card,Male,4.0,4.0,Mobile Phone,3.0,Single,6.0,0.0,22.0,2.0,4.0,10.0,150.19
1,1.0,Mobile Phone,3.0,28.0,UPI,Male,3.0,5.0,Mobile Phone,4.0,Single,3.0,1.0,14.0,2.0,2.0,1.0,146.21
1,1.0,Mobile Phone,1.0,11.0,COD,Male,3.0,4.0,Mobile Phone,5.0,Single,3.0,0.0,20.0,2.0,2.0,1.0,154.73
0,5.0,Mobile Phone,1.0,19.0,Credit Card,Female,3.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,12.0,7.0,9.0,6.0,183.55
0,14.0,Computer,1.0,16.0,Credit Card,Male,3.0,4.0,Mobile Phone,4.0,Married,10.0,1.0,15.0,1.0,2.0,1.0,161.17
0,6.0,Mobile Phone,1.0,10.0,Credit Card,Female,4.0,4.0,Laptop & Accessory,5.0,Married,3.0,0.0,13.0,2.0,7.0,4.0,192.25
1,1.0,Mobile Phone,3.0,10.0,Debit Card,Male,3.0,5.0,Fashion,1.0,Married,3.0,1.0,12.0,4.0,4.0,5.193198923103605,228.25
